,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MTFR1,0.9576057,0.2639603,0.3042182,0.9651177,0.278931,0.31319007,0.35286507,0.92785454,0.9778337,-2.4e-44,1.0971414e-08,0.9309622,0.9383456,-1.4e-44,-1.3e-44,0.61301833
CD93,0.9897903,0.34704012,0.39944446,0.99786997,0.36410093,0.41122636,0.46360964,0.9596297,1.0133207,-2.2e-44,1.2201152e-08,0.96614,0.9718682,-1.4e-44,-1.1e-44,0.63016605
WDR5,1.0964108,-0.0007643318,-0.00087504357,1.1035779,-0.00070164975,-0.0009059122,-0.0010568624,1.0596585,1.1085432,-3.2e-44,9.134049e-09,1.0497749,1.0659579,-1.4e-44,-1.7e-44,0.7160786
JAK3,0.9307066,0.39412284,0.45389792,0.9385365,0.4124322,0.4674284,0.5278186,0.9027647,0.95454854,-2.1e-44,1.2007465e-08,0.9109496,0.9151706,-1.3e-44,-1.1e-44,0.5903539
GSTM5,0.8086629,0.25706822,0.2972408,0.8150465,0.27198714,0.306275,0.34641922,0.7835816,0.8256656,-2.1e-44,9.185101e-09,0.78592736,0.7923716,-1.1e-44,-1.1e-44,0.5178994
MTHFD1,1.2422848,0.2388445,0.27357545,1.2518011,0.25293925,0.28110337,0.3138717,1.2033256,1.267454,-3e-44,1.399005e-08,1.2063705,1.216421,-1.7e-44,-1.4e-44,0.79642016
ZFP451,1.0580682,0.16235825,0.18688244,1.065919,0.17465764,0.1921358,0.21481566,1.0243849,1.0770773,-2.7e-44,1.1077321e-08,1.0237905,1.034227,-1.4e-44,-1.4e-44,0.6816112
HMGB2,1.1655846,0.13128874,0.15051721,1.1741067,0.14270735,0.15447828,0.171161,1.1282653,1.1857709,-3e-44,1.1994036e-08,1.1267905,1.1387258,-1.5e-44,-1.5e-44,0.75177866
CASP1,0.6366866,0.16795635,0.19596933,0.641445,0.18074837,0.2022678,0.23021537,0.6164002,0.64737236,-1.8e-44,6.282351e-09,0.6146457,0.6218532,-1e-44,-1e-44,0.41145825
JUN,0.60569364,0.072557464,0.08664265,0.60983855,0.08299008,0.08969629,0.103013515,0.5856408,0.61272377,-2e-44,5.0341646e-09,0.58003783,0.58921784,-1e-44,-1.1e-44,0.39556375
TLE2,0.48601052,0.22823003,0.2661502,0.48989493,0.2426822,0.2748384,0.31381562,0.4709439,0.4955822,-1.4e-44,5.1709033e-09,0.47108674,0.47581282,-8e-45,-8e-45,0.31242576
ALDH9A1,1.09452,0.1931147,0.22198051,1.1027623,0.20616734,0.22822452,0.25535306,1.0599077,1.115247,-2.8e-44,1.1815186e-08,1.0606532,1.0706576,-1.5e-44,-1.4e-44,0.70367676
TLK1,0.74377865,0.38408804,0.44354874,0.7501872,0.4022965,0.45710933,0.5178694,0.7216884,0.76352936,-1.7e-44,9.75139e-09,0.72886175,0.7319358,-1.1e-44,-1e-44,0.47103515
ELP3,1.1659403,0.15454277,0.17722642,1.1745572,0.16655388,0.1819917,0.20232266,1.1287799,1.1868757,-3e-44,1.2238458e-08,1.1282294,1.1396377,-1.5e-44,-1.4e-44,0.7510356
UBA3,0.948139,0.16060632,0.18556258,0.95517033,0.17295222,0.19097722,0.21452615,0.91792727,0.96487457,-2.5e-44,9.793541e-09,0.9169027,0.9265701,-1.4e-44,-1.3e-44,0.6112684
ELAC2,1.284591,0.11076228,0.12619017,1.293911,0.1215594,0.12920065,0.14142221,1.2433484,1.3065223,-3.2e-44,1.3152475e-08,1.2414496,1.2547281,-1.7e-44,-1.5e-44,0.8288659
TES,0.6670988,0.061069414,0.073088124,0.67164516,0.07115728,0.07563031,0.08656314,0.6450082,0.67495346,-2.1e-44,5.537789e-09,0.63913983,0.64901036,-1e-44,-1.1e-44,0.43536285
TOP2A,1.1609719,0.23685487,0.27180266,1.1698792,0.2509665,0.27942592,0.31272855,1.1245753,1.184437,-2.8e-44,1.3033143e-08,1.1272745,1.1367719,-1.5e-44,-1.4e-44,0.74441737
