,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MTFR1,0.973822,-1.5e-44,0.014273535,0.011643227,1.0666474,1.0055711,1.0501055,0.019390356,0.94698983,0.009573191,0.0005874969,0.980689,0.020001266,0.9173729,0.013147045,0.9909984
CD93,1.0204495,-1.5e-44,0.010206729,0.008526459,1.117704,1.0504154,1.1003448,0.015472993,0.9923078,0.0055594146,-3.7956983e-05,1.0276624,0.016144887,0.96131575,0.009046391,1.0384365
WDR5,0.81032324,-2.7e-44,1.2815548,0.99209094,0.88400686,1.7161255,0.879034,1.3187361,0.78979003,1.2014241,1.1783141,0.8137717,1.3041612,0.7578479,1.2771858,0.8222788
JAK3,0.9790497,-1.5e-44,0.011278823,0.009329662,1.0723789,1.0088409,1.0557276,0.016346313,0.9520669,0.0067374893,-2.259314e-05,0.9859604,0.016994,0.92231107,0.010155275,0.9963215
GSTM5,0.84054184,-1.4e-44,0.041977797,0.032993402,0.92066073,0.8885177,0.9065658,0.04708719,0.8174726,0.036161363,0.028034613,0.84639317,0.047331437,0.79169697,0.040904693,0.85537237
MTHFD1,1.2191063,-1.8e-44,0.0028126612,0.0029324666,1.3352036,1.2483509,1.3144305,0.008974642,1.1853994,-2.207879e-05,-0.00013255469,1.2277743,0.00978864,1.1484892,0.001481995,1.240529
ZFP451,1.0327977,-1.8e-44,0.19759974,0.15352717,1.1306828,1.1928096,1.1144146,0.20780912,1.0045643,0.18164775,0.1698798,1.0397707,0.20624632,0.9721334,0.19592468,1.0506438
HMGB2,1.1181549,-2e-44,0.24287304,0.18861133,1.2239964,1.3114115,1.2065977,0.25472724,1.087596,0.2238515,0.21076,1.1256678,0.25264674,1.0523461,0.24099463,1.137385
CASP1,0.6638298,-1.4e-44,0.2760898,0.21402422,0.72653174,0.8700324,0.7170543,0.28631985,0.6460215,0.25694084,0.2475198,0.66798574,0.28371885,0.6242114,0.2745582,0.6751721
JUN,0.37561804,-2e-44,1.1947353,0.92463815,0.4083667,1.2116656,0.41014913,1.2272779,0.3671228,1.1216048,1.1034664,0.37606317,1.213622,0.34871674,1.1910158,0.3802515
TLE2,0.5467664,-1.1e-44,0.17327516,0.13439724,0.5986737,0.6791699,0.5904637,0.18019032,0.53209144,0.16078167,0.15367684,0.5502534,0.17878577,0.51437986,0.17213157,0.55628777
ALDH9A1,1.0745745,-1.8e-44,0.12253668,0.095474094,1.176634,1.183525,1.1591371,0.1310227,1.0450705,0.11092065,0.09970134,1.0819833,0.13036817,1.0118145,0.12102294,1.0932829
