,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KRT8,1.0197568,0.04849799,0.8563883,0.029488225,0.012272973,0.04116922,0.8389428,0.028122485,0.91450906,0.9134428,-3.9289147e-10,2.1792606e-05,0.05787664,0.0053578867,0.03200087,1.0806751
APPBP2,1.227886,0.008478403,1.047035,0.009647142,0.007144604,0.0058818534,1.0091469,0.0041285083,1.1180369,1.1158465,-2.7119933e-09,2.3764373e-05,0.0081181675,0.005741785,0.0063183904,1.3187805
GM24455,0.45476815,0.3476339,0.28161728,0.1830777,0.054676604,0.3053494,0.3851658,0.20904711,0.30020735,0.30330414,1.4282823e-06,2.3850445e-05,0.42840263,0.0067027286,0.22604746,0.36090258
GM26280,0.33778083,0.52211195,0.12877773,0.2737029,0.08025783,0.45944577,0.29599518,0.31475893,0.13650277,0.14105886,2.2276015e-06,2.8641572e-05,0.644254,0.008389704,0.33955947,0.16868491
SOX2,0.67829645,0.7241783,0.36029547,0.38098282,0.11181123,0.63789743,0.58573693,0.4375604,0.3827382,0.38677946,3.0324022e-06,4.2222367e-05,0.89371836,0.012369363,0.4717237,0.45574155
GM37746,0.29277545,0.57525265,0.07418337,0.30125794,0.08801169,0.506378,0.261096,0.3469464,0.0780607,0.08310336,2.4737246e-06,2.9941693e-05,0.7100085,0.008863734,0.37411597,0.10010095
LEFTY2,0.8791001,0.05029528,0.7351275,0.029786073,0.01198105,0.042800583,0.7229254,0.029179528,0.7851385,0.7847646,3.0092906e-09,1.9499468e-05,0.060221694,0.004781837,0.033025183,0.92931885
SSBP4,1.150382,0.016781539,0.9780218,0.013604958,0.008071162,0.013211496,0.9454995,0.0090953335,1.0443835,1.0425944,-2.1516962e-09,2.2779597e-05,0.018470064,0.005516013,0.0116094425,1.2326292
APBB1,1.1835957,0.013320193,1.007568,0.0119596645,0.0076886863,0.010156199,0.97277987,0.007025704,1.0759159,1.0739546,-2.3865532e-09,2.320503e-05,0.014154285,0.0056139897,0.009405024,1.2695093
SEMA4C,1.1617398,0.01520519,0.98824245,0.012836758,0.007881353,0.011819348,0.9548095,0.008149311,1.0552931,1.0534449,-2.2523954e-09,2.2910714e-05,0.016506612,0.0055445614,0.010600217,1.2453986
QDPR,1.10212,0.02318269,0.93467903,0.016713299,0.008832579,0.018863551,0.90592355,0.0129346475,0.99812114,0.99658453,-1.7413515e-09,2.2212324e-05,0.02644232,0.0053909374,0.015704922,1.1784948
