,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BMI1,1.1331079,0.04521041,-1.7e-44,0.042282622,0.05041731,1.3185662e-08,0.05051518,1.335254,2.291545e-07,1.106415,0.04610428,1.1272514,0.04803996,-2.1e-44,-1.4e-44,1.1305815
ARNT2,1.3030255,-0.0002962265,-1.8e-44,-0.00028364174,-0.00021675102,1.516295e-08,-0.00023003883,1.4099778,2.6594907e-07,1.2731149,-0.00026887728,1.2972132,-0.00026824503,-2.2e-44,-1.4e-44,1.3011806
BTG2,1.062326,0.13615693,-1.8e-44,0.12813416,0.13888572,1.2868e-08,0.14061707,1.3977183,2.1170999e-07,1.0361869,0.13506635,1.0556723,0.13928875,-2.1e-44,-1.7e-44,1.0585063
MED4,1.4004912,0.009441145,-2.2e-44,0.008504324,0.017127536,1.6985574e-08,0.016405672,1.581215,2.841444e-07,1.367656,0.011562027,1.3936365,0.012618132,-2.5e-44,-1.7e-44,1.397653
SOAT1,1.1803418,-2.6031657e-05,-1.7e-44,-2.8528868e-05,0.003969513,1.3506417e-08,0.003201194,1.313732,2.4033912e-07,1.1531098,-6.4732135e-06,1.1748493,8.699298e-05,-2.1e-44,-1.4e-44,1.178461
TLE1,1.3738493,0.032378145,-2.2e-44,0.030156836,0.039384324,1.6770668e-08,0.039080933,1.5870414,2.7797876e-07,1.3413713,0.03398215,1.3668417,0.03561425,-2.5e-44,-1.7e-44,1.370715
NFATC2IP,1.1233284,0.14299583,-2e-44,0.13458636,0.14595494,1.3861698e-08,0.14776003,1.4773195,2.2372424e-07,1.0955908,0.14187963,1.1162518,0.14627945,-2.2e-44,-1.8e-44,1.1191844
GM13597,0.09452452,0.18616988,-0.0,0.17539737,0.18170273,-1.5315282e-11,0.18502009,0.38304687,1.5515335e-08,0.091661364,0.18225765,0.09251729,0.18765971,-4e-45,-7e-45,0.093173675
SOX4,1.2750266,-3.040351e-05,-1.8e-44,-3.2706557e-05,0.0041369274,1.4955331e-08,0.003290929,1.4199792,2.5937857e-07,1.2454586,-8.990988e-06,1.2690212,-1.6799569e-06,-2.2e-44,-1.5e-44,1.2728288
YEATS2,1.325018,0.066603124,-2.2e-44,0.062465653,0.07253731,1.631062e-08,0.07286504,1.5854828,2.6695474e-07,1.2932975,0.06741896,1.3178319,0.06990975,-2.5e-44,-1.8e-44,1.3214731
TXNDC12,1.1388394,0.06083706,-1.8e-44,0.057032883,0.06573058,1.3405595e-08,0.066095866,1.3661945,2.2975223e-07,1.111799,0.0614233,1.1327478,0.063753374,-2.1e-44,-1.5e-44,1.1360294
ODC1,1.3218434,0.107440844,-2.4e-44,0.10101404,0.11244201,1.6606872e-08,0.11348205,1.6458402,2.648696e-07,1.289664,0.107418925,1.314143,0.110938884,-2.5e-44,-2e-44,1.3176198
GM24044,0.10880739,0.0959291,2.02e-43,0.090215236,0.09356965,-2.0673694e-11,0.09530761,0.2578813,2.1597316e-08,0.106778,0.093881756,0.10789679,0.09700992,-3e-45,-4e-45,0.108930774
CRAMP1L,1.2907023,0.04728627,-2.1e-44,0.044233628,0.05343679,1.562101e-08,0.0534541,1.5164827,2.6074468e-07,1.2600846,0.04843162,1.2839559,0.050432645,-2.4e-44,-1.7e-44,1.2876011
YAF2,1.0577192,0.016082995,-1.5e-44,0.014792249,0.021467544,1.1782987e-08,0.021114841,1.2045071,2.150397e-07,1.033274,0.017429642,1.0526547,0.018624857,-2e-44,-1.3e-44,1.0559428
SLC25A4,1.2686737,0.054107968,-2.1e-44,0.050674062,0.05996757,1.5340637e-08,0.060119785,1.5022858,2.5607687e-07,1.2385111,0.0550733,1.2619588,0.05724447,-2.4e-44,-1.7e-44,1.2655326
GM14303,0.10677461,0.11006671,1.65e-43,0.10356004,0.10737803,-1.9848664e-11,0.10936323,0.27772158,2.0680188e-08,0.104609706,0.10772743,0.10569126,0.11121205,-4e-45,-4e-45,0.10666656
KRBA1,1.1589133,0.028003443,-1.7e-44,0.026038945,0.033757176,1.343613e-08,0.03353681,1.3374548,2.3494897e-07,1.1318085,0.029295903,1.1531396,0.03079997,-2.1e-44,-1.4e-44,1.156589
MAGED1,0.60858196,0.03090012,-6e-45,0.028809339,0.03313922,5.1249565e-09,0.03337773,0.7204798,1.2439969e-07,0.5950456,0.03111099,0.60577977,0.032638103,-1.1e-44,-7e-45,0.6080886
PDIA6,1.2990652,0.07120975,-2.1e-44,0.066815406,0.07687789,1.5951345e-08,0.07730493,1.563386,2.6157704e-07,1.267926,0.07188337,1.2919614,0.07448815,-2.4e-44,-1.7e-44,1.2955315
PHLDA3,1.2111825,0.043351546,-2e-44,0.040523764,0.04909048,1.436776e-08,0.049098246,1.4205164,2.4490703e-07,1.1825831,0.04442881,1.2049227,0.04632408,-2.2e-44,-1.5e-44,1.20842
DCXR,1.116582,0.053786587,-1.7e-44,0.05037887,0.05869791,1.3004531e-08,0.0589571,1.3300189,2.2553013e-07,1.0901849,0.054474957,1.1107041,0.056625463,-2.1e-44,-1.4e-44,1.1139674
COL27A1,1.1842531,0.03582388,-1.8e-44,0.03341959,0.041561954,1.3891075e-08,0.04145878,1.3783174,2.397632e-07,1.1564188,0.037004285,1.1782386,0.03870757,-2.2e-44,-1.5e-44,1.1817099
POLR2K,1.1923367,-3.6984235e-05,-1.7e-44,-3.8873924e-05,0.0029741004,1.3681202e-08,0.0021778643,1.3255633,2.4278793e-07,1.1648223,-1.6979053e-05,1.1867927,-9.902194e-06,-2.1e-44,-1.4e-44,1.1904331
FOXP1,1.2611979,-0.0001551026,-1.8e-44,-0.00015040717,-8.1410406e-05,1.46378625e-08,-9.193599e-05,1.3848367,2.5704205e-07,1.232136,-0.00013140783,1.2554307,-0.00012725152,-2.2e-44,-1.4e-44,1.2592579
NOTCH1,1.0959438,0.108289205,-1.8e-44,0.10182698,0.11185227,1.3148334e-08,0.113074265,1.39205,2.1945206e-07,1.0693401,0.107828915,1.0894691,0.1113516,-2.1e-44,-1.7e-44,1.0924796
PHF14,1.3298942,0.049078796,-2.1e-44,0.04592355,0.055435434,1.6237403e-08,0.055454917,1.5635502,2.685555e-07,1.2982836,0.05026069,1.3229097,0.052310135,-2.5e-44,-1.7e-44,1.3266284
SOX15,1.1664386,0.030697111,-1.8e-44,0.028581195,0.03643789,1.3574336e-08,0.036258783,1.3501711,2.3636551e-07,1.1391122,0.03194873,1.1605885,0.03352132,-2.1e-44,-1.4e-44,1.1640431
PARVB,1.2214067,0.0013989285,-1.8e-44,0.00092262775,0.0081401095,1.417029e-08,0.007410966,1.3663749,2.4844806e-07,1.1931067,0.0033498034,1.2156373,0.004188381,-2.2e-44,-1.4e-44,1.2193177
